name,age,movie,popcorn,snack,drinks,times,payment
김서준,20,위시,구매안함,나초,스프라이트,심야,신용카드
최재호,30,너의 이름은,구매안함,맛밤,구매안함,조조,삼성 페이
백유진,20,너의 이름은,구매안함,나초,물,일반,삼성 페이
김예은,20,도그맨,일반,핫도그,스프라이트,조조,신용카드
주경수,40,웡카,구매안함,오징어,콜라,일반,삼성 페이
이서연,40,웡카,일반,오징어,물,일반,삼성 페이
최지아,30,위시,구매안함,구매안함,물,조조,삼성 페이
전지연,30,웡카,구매안함,구매안함,물,심야,삼성 페이
이영철,40,웡카,치즈,구매안함,아메리카노,일반,신용카드
김경희,30,도그맨,치즈,나초,제로콜라,조조,신용카드
김서영,30,위시,치즈,구매안함,제로콜라,일반,삼성 페이
박건우,40,외계인,구매안함,구매안함,스프라이트,일반,삼성 페이
최영길,20,시민덕희,일반,구매안함,콜라,일반,삼성 페이
양정수,20,너의 이름은,구매안함,나초,아메리카노,일반,체크카드
한미숙,50,시민덕희,구매안함,핫도그,제로콜라,일반,삼성 페이
황명자,30,위시,구매안함,구매안함,제로콜라,심야,삼성 페이
김예준,30,웡카,일반,구매안함,제로콜라,조조,신용카드
박현지,30,외계인,구매안함,구매안함,스프라이트,일반,신용카드
이정숙,20,웡카,구매안함,구매안함,스프라이트,일반,삼성 페이
김준영,40,위시,구매안함,구매안함,에이드,일반,삼성 페이
김하윤,60,너의 이름은,구매안함,맛밤,에이드,일반,삼성 페이
남정희,40,너의 이름은,어니언,구매안함,물,일반,신용카드
김현주,20,시민덕희,구매안함,구매안함,제로콜라,일반,삼성 페이
정영희,40,시민덕희,치즈,구매안함,물,조조,삼성 페이
장현우,20,웡카,치즈,구매안함,구매안함,조조,삼성 페이
강정순,20,웡카,일반,오징어,스프라이트,일반,체크카드
손민수,20,위시,치즈,나초,물,일반,삼성 페이
배예은,40,너의 이름은,카라멜,나초,환타,일반,카카오페이
김도현,20,웡카,카라멜,구매안함,스프라이트,일반,삼성 페이
하서준,30,웡카,치즈,구매안함,아메리카노,일반,신용카드
권진우,20,웡카,구매안함,나초,아메리카노,일반,삼성 페이
윤지우,30,너의 이름은,구매안함,구매안함,콜라,심야,삼성 페이
류예은,60,외계인,구매안함,구매안함,제로콜라,조조,신용카드
최숙자,20,시민덕희,카라멜,나초,구매안함,조조,삼성 페이
최수민,20,외계인,구매안함,구매안함,구매안함,심야,체크카드
이지아,30,도그맨,구매안함,오징어,에이드,일반,신용카드
주지후,20,웡카,구매안함,구매안함,환타,조조,삼성 페이
양시우,20,웡카,치즈,구매안함,구매안함,일반,신용카드
김정식,30,웡카,구매안함,구매안함,물,일반,삼성 페이
박은정,20,외계인,일반,핫도그,물,일반,삼성 페이
박서연,30,너의 이름은,구매안함,구매안함,제로콜라,일반,삼성 페이
이지민,30,시민덕희,구매안함,구매안함,에이드,일반,체크카드
양서영,20,웡카,구매안함,구매안함,스프라이트,조조,삼성 페이
백종수,40,너의 이름은,카라멜,구매안함,물,일반,신용카드
이현숙,20,웡카,어니언,구매안함,제로콜라,일반,신용카드
이성수,40,웡카,구매안함,나초,에이드,심야,삼성 페이
김지민,40,시민덕희,구매안함,구매안함,아메리카노,일반,신용카드
박은주,30,도그맨,구매안함,구매안함,에이드,일반,삼성 페이
김병철,30,외계인,구매안함,구매안함,구매안함,일반,신용카드
김예원,60,도그맨,일반,구매안함,에이드,일반,체크카드
김지원,20,시민덕희,구매안함,나초,제로콜라,일반,체크카드
강서준,50,시민덕희,구매안함,나초,환타,일반,삼성 페이
김정남,30,시민덕희,구매안함,구매안함,제로콜라,일반,신용카드
노영희,30,도그맨,구매안함,나초,제로콜라,일반,삼성 페이
송서현,50,도그맨,구매안함,나초,아메리카노,일반,신용카드
박병철,60,위시,카라멜,나초,에이드,일반,신용카드
이지은,40,위시,구매안함,나초,물,일반,현금
이성현,30,너의 이름은,구매안함,나초,아메리카노,일반,신용카드
장준혁,50,웡카,어니언,구매안함,제로콜라,조조,신용카드
김준영,20,시민덕희,구매안함,나초,제로콜라,일반,신용카드
이영철,50,너의 이름은,어니언,나초,아메리카노,일반,신용카드
김숙자,30,도그맨,어니언,구매안함,물,일반,삼성 페이
김도현,20,외계인,일반,구매안함,아메리카노,일반,신용카드
박상현,40,위시,카라멜,구매안함,콜라,일반,삼성 페이
박경숙,30,웡카,어니언,구매안함,구매안함,일반,신용카드
최성진,30,시민덕희,구매안함,오징어,스프라이트,일반,카카오페이
이도윤,20,너의 이름은,구매안함,구매안함,콜라,일반,현금
이지은,30,위시,어니언,구매안함,물,일반,삼성 페이
이정훈,60,위시,구매안함,맛밤,환타,심야,삼성 페이
손민석,20,웡카,구매안함,나초,콜라,조조,삼성 페이
이하윤,30,시민덕희,일반,나초,에이드,일반,삼성 페이
이경자,20,웡카,구매안함,구매안함,구매안함,일반,신용카드
박도현,20,도그맨,구매안함,구매안함,구매안함,일반,신용카드
박지혜,30,시민덕희,일반,나초,구매안함,일반,삼성 페이
이준서,20,시민덕희,일반,맛밤,환타,일반,삼성 페이
이예은,20,시민덕희,구매안함,구매안함,제로콜라,일반,삼성 페이
백혜진,60,너의 이름은,구매안함,구매안함,아메리카노,조조,삼성 페이
황수진,20,웡카,일반,구매안함,콜라,일반,삼성 페이
김성수,50,웡카,구매안함,나초,구매안함,일반,삼성 페이
윤우진,30,웡카,구매안함,맛밤,콜라,일반,체크카드
박옥자,40,시민덕희,일반,구매안함,물,심야,삼성 페이
조은경,60,웡카,구매안함,구매안함,아메리카노,심야,체크카드
이민재,20,시민덕희,구매안함,구매안함,에이드,일반,삼성 페이
김민수,20,도그맨,치즈,구매안함,제로콜라,일반,신용카드
이성진,30,시민덕희,어니언,구매안함,환타,일반,삼성 페이
이지우,50,시민덕희,구매안함,구매안함,스프라이트,심야,현금
김하윤,20,너의 이름은,일반,구매안함,물,일반,삼성 페이
최지영,20,웡카,구매안함,구매안함,콜라,심야,삼성 페이
이영진,40,웡카,일반,구매안함,환타,일반,삼성 페이
박영식,20,위시,카라멜,구매안함,환타,일반,삼성 페이
이정식,20,웡카,일반,핫도그,구매안함,심야,삼성 페이
이은경,20,도그맨,카라멜,구매안함,환타,일반,신용카드
권진호,20,시민덕희,구매안함,나초,콜라,일반,카카오페이
김민석,20,웡카,일반,구매안함,물,일반,삼성 페이
박현우,20,너의 이름은,어니언,구매안함,스프라이트,일반,신용카드
박지아,20,위시,구매안함,구매안함,스프라이트,일반,신용카드
최지현,40,웡카,구매안함,나초,콜라,일반,현금
한성진,30,시민덕희,일반,나초,제로콜라,일반,삼성 페이
김예준,20,웡카,치즈,구매안함,스프라이트,일반,삼성 페이
이병철,40,너의 이름은,일반,구매안함,물,심야,신용카드
김도현,20,시민덕희,치즈,구매안함,물,심야,삼성 페이
이지영,30,시민덕희,일반,구매안함,구매안함,조조,카카오페이
구옥순,50,위시,치즈,나초,제로콜라,심야,삼성 페이
김정자,30,웡카,일반,구매안함,스프라이트,일반,삼성 페이
이정희,20,웡카,구매안함,구매안함,구매안함,일반,삼성 페이
황현정,20,외계인,카라멜,구매안함,제로콜라,일반,삼성 페이
이윤서,30,웡카,카라멜,구매안함,구매안함,조조,삼성 페이
김민서,30,웡카,카라멜,구매안함,제로콜라,조조,신용카드
오민재,30,웡카,구매안함,구매안함,제로콜라,조조,현금
김영수,20,시민덕희,어니언,핫도그,콜라,일반,삼성 페이
홍현주,50,외계인,카라멜,핫도그,에이드,일반,삼성 페이
박지민,20,웡카,카라멜,오징어,제로콜라,일반,삼성 페이
김선영,40,웡카,일반,나초,에이드,심야,삼성 페이
이보람,20,웡카,구매안함,구매안함,환타,일반,신용카드
권동현,20,외계인,일반,구매안함,제로콜라,일반,삼성 페이
허지후,50,웡카,구매안함,구매안함,아메리카노,심야,삼성 페이
최상호,20,너의 이름은,일반,구매안함,아메리카노,일반,체크카드
김예원,20,시민덕희,구매안함,구매안함,물,심야,삼성 페이
배성호,30,시민덕희,구매안함,오징어,제로콜라,일반,신용카드
윤예은,40,너의 이름은,구매안함,구매안함,물,일반,신용카드
박성현,20,위시,어니언,나초,제로콜라,일반,신용카드
김서연,20,시민덕희,구매안함,구매안함,구매안함,일반,삼성 페이
이건우,30,웡카,치즈,구매안함,제로콜라,일반,신용카드
김서현,20,외계인,치즈,구매안함,스프라이트,심야,신용카드
이도윤,50,도그맨,구매안함,나초,콜라,일반,삼성 페이
문혜진,20,웡카,일반,나초,에이드,일반,신용카드
권정남,20,도그맨,구매안함,구매안함,물,심야,체크카드
이수빈,40,시민덕희,구매안함,구매안함,제로콜라,일반,신용카드
이현주,20,시민덕희,카라멜,핫도그,물,일반,삼성 페이
조성민,30,웡카,일반,구매안함,스프라이트,일반,삼성 페이
이서준,20,웡카,치즈,구매안함,아메리카노,일반,삼성 페이
고현숙,40,시민덕희,카라멜,구매안함,스프라이트,일반,현금
신지은,50,시민덕희,구매안함,구매안함,구매안함,조조,신용카드
전진우,20,시민덕희,구매안함,오징어,제로콜라,조조,삼성 페이
박정식,20,시민덕희,구매안함,핫도그,제로콜라,일반,카카오페이
최도윤,20,외계인,구매안함,나초,제로콜라,조조,삼성 페이
곽지영,20,시민덕희,구매안함,구매안함,환타,일반,신용카드
이미영,20,외계인,구매안함,구매안함,구매안함,일반,삼성 페이
송예준,30,웡카,구매안함,구매안함,아메리카노,조조,삼성 페이
김종수,20,웡카,구매안함,오징어,제로콜라,일반,삼성 페이
최영수,30,시민덕희,구매안함,핫도그,제로콜라,일반,신용카드
이도윤,20,위시,카라멜,나초,제로콜라,일반,삼성 페이
최영자,30,웡카,구매안함,핫도그,에이드,일반,현금
김영수,20,웡카,카라멜,구매안함,제로콜라,조조,체크카드
김정훈,50,위시,구매안함,구매안함,스프라이트,일반,신용카드
양미숙,40,너의 이름은,구매안함,구매안함,물,조조,신용카드
허순옥,20,웡카,치즈,구매안함,에이드,일반,삼성 페이
이정자,20,웡카,구매안함,구매안함,에이드,일반,체크카드
강성호,20,웡카,치즈,나초,물,일반,현금
이재호,30,웡카,어니언,오징어,스프라이트,일반,삼성 페이
박현우,40,외계인,일반,나초,환타,일반,현금
오영철,20,도그맨,치즈,구매안함,콜라,일반,삼성 페이
류하은,40,웡카,어니언,구매안함,스프라이트,일반,삼성 페이
장명숙,50,외계인,어니언,맛밤,물,일반,체크카드
이숙자,20,외계인,일반,구매안함,스프라이트,일반,삼성 페이
손시우,30,위시,일반,오징어,콜라,일반,삼성 페이
최정호,50,시민덕희,어니언,구매안함,제로콜라,일반,카카오페이
이지아,30,웡카,일반,구매안함,에이드,일반,삼성 페이
윤정순,40,너의 이름은,어니언,나초,스프라이트,일반,삼성 페이
이현우,50,시민덕희,치즈,구매안함,스프라이트,일반,체크카드
김도윤,20,도그맨,일반,구매안함,스프라이트,일반,체크카드
노은정,30,도그맨,구매안함,구매안함,물,일반,삼성 페이
황경숙,20,외계인,구매안함,핫도그,제로콜라,일반,삼성 페이
박우진,30,웡카,구매안함,구매안함,콜라,일반,삼성 페이
박현우,40,도그맨,카라멜,나초,환타,일반,삼성 페이
구지영,30,웡카,구매안함,오징어,물,일반,신용카드
이정웅,20,웡카,구매안함,구매안함,환타,일반,신용카드
박현정,40,외계인,구매안함,구매안함,제로콜라,심야,삼성 페이
이은영,20,위시,구매안함,구매안함,제로콜라,일반,삼성 페이
